brand, total_sales, type
Other, 29, Reebok
Other, 1, Reebok
Other, 23, Reebok
Other, 2, Reebok
Other, 1, Reebok
Other, 4, Reebok
Other, 44, Reebok
Other, 12, Reebok
Other, 1, Reebok
Other, 13, Reebok
Other, 12, Reebok
Other, 37, Reebok
Other, 50, Reebok
Other, 8, Reebok
Other, 6, Reebok
Other, 20, Reebok
Other, 7, Reebok
Other, 12, Reebok
Other, 19, Reebok
Other, 6, Reebok
Other, 8, Reebok
Other, 5, Reebok
Other, 60, Reebok
Other, 7, Reebok
Other, 39, Reebok
Other, 82, Reebok
Other, 17, Reebok
Other, 6, Reebok
Other, 11, Reebok
Other, 17, Reebok
Other, 114, Reebok
Other, 11, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 20, Reebok
Other, 2, Reebok
Other, 9, Reebok
Other, 1, Reebok
Other, 53, Reebok
Other, 1, Reebok
Other, 2, Reebok
Other, 14, Reebok
Other, 4, Reebok
Other, 1, Reebok
Other, 3, Reebok
Other, 5, Reebok
Other, 1, Reebok
Other, 2, Reebok
Other, 49, Reebok
Other, 23, Reebok
Other, 5, Reebok
Other, 5, Reebok
Other, 20, Reebok
Other, 1, Reebok
Other, 6, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 4, Reebok
Other, 3, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 32, Reebok
Other, 5, Reebok
Other, 3, Reebok
Other, 3, Reebok
Other, 9, Reebok
Other, 2, Reebok
Other, 1, Reebok
Other, 41, Reebok
Other, 1, Reebok
Other, 14, Reebok
Other, 3, Reebok
Other, 19, Reebok
Other, 1, Reebok
Other, 4, Reebok
Other, 64, Reebok
Other, 35, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 11, Reebok
Other, 1, Reebok
Other, 2, Reebok
Other, 2, Reebok
Other, 43, Reebok
Other, 1, Reebok
Other, 18, Reebok
Other, 2, Reebok
Other, 3, Reebok
Other, 1, Reebok
Other, 3, Reebok
Other, 3, Reebok
Other, 220, Reebok
Other, 5, Reebok
Other, 1, Reebok
Other, 17, Reebok
Other, 8, Reebok
Other, 1, Reebok
Other, 3, Reebok
Other, 5, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 3, Reebok
Other, 13, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 4, Reebok
Other, 1, Reebok
Other, 2, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 4, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 7, Reebok
Other, 1, Reebok
Other, 1, Reebok
Other, 15, Reebok
Other, 7, Reebok
Other, 1, Reebok
Other, 2, Reebok
Other, 1, Reebok
Other, 3, Reebok
Other, 4, Reebok
Other, 4, Reebok
Other, 5, Reebok
Other, 1, Reebok
Other, 4, Reebok
Other, 19, Saucony
Other, 19, Saucony
Other, 2, Saucony
Other, 1, Saucony
Other, 15, Saucony
Other, 2, Saucony
Other, 26, Saucony
Other, 27, Saucony
Other, 3, Saucony
Other, 2, Saucony
Other, 16, Saucony
Other, 18, Saucony
Other, 3, Saucony
Other, 12, Saucony
Other, 1, Saucony
Other, 34, Saucony
Other, 33, Saucony
Other, 24, Saucony
Other, 1, Saucony
Other, 51, Saucony
Other, 9, Saucony
Other, 7, Saucony
Other, 5, Saucony
Other, 6, Saucony
Other, 7, Saucony
Other, 1, Saucony
Other, 19, Saucony
Other, 7, Saucony
Other, 1, Saucony
Other, 3, Saucony
Other, 6, Saucony
Other, 17, Saucony
Other, 6, Saucony
Other, 4, Saucony
Other, 14, Saucony
Other, 3, Saucony
Other, 9, Saucony
Other, 1, Saucony
Other, 7, Saucony
Other, 6, Saucony
Other, 10, Saucony
Other, 4, Saucony
Other, 4, Saucony
Other, 7, Saucony
Other, 12, Saucony
Other, 13, Saucony
Other, 11, Saucony
Other, 20, Saucony
Other, 4, Saucony
Other, 15, Saucony
Other, 17, Saucony
Other, 1, Saucony
Other, 5, Saucony
Other, 83, Saucony
Other, 10, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 3, Saucony
Other, 2, Saucony
Other, 2, Saucony
Other, 10, Saucony
Other, 12, Saucony
Other, 8, Saucony
Other, 12, Saucony
Other, 35, Saucony
Other, 8, Saucony
Other, 1, Saucony
Other, 3, Saucony
Other, 5, Saucony
Other, 5, Saucony
Other, 1, Saucony
Other, 9, Saucony
Other, 14, Saucony
Other, 16, Saucony
Other, 5, Saucony
Other, 2, Saucony
Other, 7, Saucony
Other, 26, Saucony
Other, 3, Saucony
Other, 3, Saucony
Other, 10, Saucony
Other, 84, Saucony
Other, 6, Saucony
Other, 2, Saucony
Other, 3, Saucony
Other, 7, Saucony
Other, 7, Saucony
Other, 36, Saucony
Other, 15, Saucony
Other, 11, Saucony
Other, 32, Saucony
Other, 26, Saucony
Other, 13, Saucony
Other, 5, Saucony
Other, 1, Saucony
Other, 2, Saucony
Other, 4, Saucony
Other, 9, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 3, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 2, Saucony
Other, 1, Saucony
Other, 1, Saucony
Other, 4, Saucony
Other, 9, Saucony
Other, 2, Saucony
Other, 3, Saucony
Other, 1, Curry
Other, 1, Under Armour
Other, 2, Under Armour
Other, 2, Under Armour
Other, 7, Curry
Other, 8, Curry
Other, 30, Curry
Other, 13, Curry
Other, 24, Curry
Other, 12, Curry
Other, 9, Curry
Other, 30, Curry
Other, 3, Curry
Other, 6, Curry
Other, 114, Curry
Other, 27, Curry
Other, 16, Curry
Other, 11, Curry
Other, 3, Curry
Other, 13, Curry
Other, 8, Curry
Other, 11, Curry
Other, 10, Curry
Other, 11, Curry
Other, 1, Curry
Other, 1, Curry
Other, 4, Curry
Other, 9, Curry
Other, 27, Curry
Other, 4, Curry
Other, 57, Curry
Other, 5, Curry
Other, 49, Curry
Other, 31, Curry
Other, 10, Curry
Other, 16, Curry
Other, 29, Curry
Other, 39, Curry
Other, 16, Curry
Other, 19, Curry
Other, 5, Curry
Other, 43, Curry
Other, 23, Curry
Other, 6, Curry
Other, 13, Curry
Other, 8, Curry
Other, 4, Curry
Other, 11, Curry
Other, 3, Curry
Other, 1, Curry
Other, 2, Curry
Other, 3, Curry
Other, 15, Curry
Other, 16, Curry
Other, 12, Curry
Other, 2, Curry
Other, 6, Curry
Other, 26, Curry
Other, 9, Curry
Other, 3, Curry
Other, 12, Curry
Other, 6, Curry
Other, 23, Curry
Other, 2, Curry
Other, 4, Curry
Other, 2, Curry
Other, 6, Curry
Other, 1, Curry
Other, 1, Curry
Other, 10, Curry
Other, 2, Curry
Other, 28, Curry
Other, 1, Curry
Other, 1, Curry
Other, 3, Curry
Other, 8, Curry
Other, 5, Curry
Other, 6, Curry
Other, 70, Curry
Other, 1, Under Armour
Other, 107, Under Armour
Other, 136, Under Armour
Other, 4, Under Armour
Other, 6, Under Armour
Other, 1, Under Armour
Other, 1, Under Armour
Other, 7, Curry
Other, 10, Curry
Other, 1, Curry
Other, 22, Curry
Other, 1, Curry
Other, 21, Curry
Other, 138, Curry
Other, 32, Curry
Other, 1, Curry
Other, 4, Curry
Other, 3, Curry
Other, 5, Curry
Other, 26, Curry
Other, 101, Curry
Other, 11, Curry
Other, 22, Curry
Other, 17, Curry
Other, 28, Curry
Other, 17, Curry
Other, 20, Curry
Other, 136, Curry
Other, 140, Curry
Other, 81, Curry
Other, 14, Curry
Other, 1, Curry
Other, 30, Curry
Other, 18, Curry
Other, 11, Curry
Other, 246, Curry
Other, 68, Curry
Other, 4, Curry
Other, 11, Curry
Other, 80, Curry
Other, 33, Curry
Other, 2, Curry
Other, 65, Curry
Other, 62, Curry
Other, 2, Curry
Other, 1, Curry
Other, 11, Under Armour
Other, 1, Under Armour
Other, 4, Under Armour
Other, 1, Under Armour
Other, 2, Under Armour
Other, 1, Under Armour
Other, 5, Under Armour
Other, 457, Under Armour
Other, 24, Under Armour
Other, 7, Under Armour
Other, 72, Under Armour
Other, 13, Under Armour
Other, 6, Under Armour
Other, 7, Under Armour
Other, 4, Under Armour
Other, 16, Under Armour
Other, 1, Under Armour
Other, 2, Under Armour
Other, 1, Curry
Other, 1, Under Armour
Other, 1, Curry
Other, 2, Curry
Other, 1, Curry
Other, 2, Under Armour
Other, 7, Under Armour
Other, 1, Under Armour
Other, 6, Curry
Other, 1, Curry
Other, 1, Curry
Other, 3, Curry
Other, 62, Vans
Other, 2, Vans
Other, 3, Vans
Other, 21, Vans
Other, 9, Vans
Other, 1, Vans
Other, 1, Vans
Other, 4, Vans
Other, 4, Vans
Other, 31, Vans
Other, 9, Vans
Other, 53, Vans
Other, 149, Vans
Other, 2, Vans
Other, 175, Vans
Other, 2, Vans
Other, 43, Vans
Other, 32, Vans
Other, 1, Vans
Other, 26, Vans
Other, 4, Vans
Other, 6, Vans
Other, 11, Vans
Other, 19, Vans
Other, 2, Vans
Other, 3, Vans
Other, 6, Vans
Other, 18, Vans
Other, 32, Vans
Other, 18, Vans
Other, 8, Vans
Other, 13, Vans
Other, 282, Vans
Other, 490, Vans
Other, 19, Vans
Other, 14, Vans
Other, 15, Vans
Other, 1, Vans
Other, 1, Vans
Other, 1, Vans
Other, 11, Vans
Other, 20, Vans
Other, 24, Vans
Other, 1, Vans
Other, 3, Vans
Other, 6, Vans
Other, 4, Vans
Other, 2, Vans
Other, 1, Vans
Other, 36, Vans
Other, 1, Vans
Other, 1, Vans
Other, 335, Vans
Other, 375, Vans
Other, 88, Vans
Other, 54, Vans
Other, 23, Vans
Other, 3, Vans
Other, 1, Vans
Other, 4, Vans
Other, 7, Vans
Other, 9, Vans
Other, 5, Vans
Other, 3, Vans
Other, 5, Vans
Other, 9, Vans
Other, 17, Vans
Other, 8, Vans
Other, 8, Vans
Other, 5, Vans
Other, 1, Vans
Other, 43, Vans
Other, 95, Vans
Other, 57, Vans
Other, 13, Vans
Other, 5, Vans
Other, 1, Vans
Other, 249, Vans
Other, 5, Vans
Other, 321, Vans
Other, 169, Vans
Other, 2, Vans
Other, 16, Vans
Other, 18, Vans
Other, 14, Vans
Other, 1, Vans
Other, 86, Vans
Other, 12, Vans
Other, 2, Vans
Other, 1, Vans
Other, 37, Vans
Other, 2, Vans
Other, 1, Vans
Other, 14, Vans
Other, 185, Vans
Other, 574, Vans
Other, 28, Vans
Other, 273, Vans
Other, 68, Vans
Other, 167, Vans
Other, 5, Vans
Other, 4, Vans
Other, 39, Vans
Other, 111, Vans
Other, 411, Vans
Other, 9, Vans
Other, 1, Vans
Other, 1, Vans
Other, 26, Vans
Other, 1, Vans
Other, 2, Vans
Other, 161, Vans
Other, 154, Vans
Other, 249, Vans
Other, 1107, Vans
Other, 3805, Vans
Other, 1, Vans
Other, 3, Vans
Other, 2, Vans
Other, 149, Vans
Other, 2, Vans
Other, 1, Vans
Other, 1, Vans
Other, 158, Vans
Other, 4, Vans
Other, 167, Vans
Other, 2, Vans
Other, 57, Vans
Other, 273, Vans
Other, 4, Vans
Other, 650, Vans
Other, 3, Vans
Other, 49, Vans
Other, 1, Vans
Other, 1, Vans
Other, 66, Vans
Other, 1, Vans
Other, 6, Vans
Other, 12, Vans
Other, 15, Vans
Other, 102, Vans
Other, 262, Vans
Other, 139, Vans
Other, 45, Vans
Other, 46, Vans
Other, 7, Vans
Other, 2, Vans
Other, 7088, Vans
Other, 1, Vans
Other, 235, Vans
Other, 54, Vans
Other, 129, Vans
Other, 55, Vans
Other, 72, Vans
Other, 153, Vans
Other, 125, Vans
Other, 250, Vans
Other, 337, Vans
Other, 9, Vans
Other, 11, Vans
Other, 2, Vans
Other, 25, Vans
Other, 2, Vans
Other, 1, Vans
Other, 26, Vans
Other, 2, Vans
Other, 257, Vans
Other, 7, Vans
Other, 2, Vans
Other, 6, Vans
Other, 658, Vans
Other, 115, Vans
Other, 605, Vans
Other, 3, Vans
Other, 5, Vans
Other, 1, Vans
Other, 1, Vans
Other, 37, Vans
Other, 133, Vans
Other, 26, Vans
Other, 29, Vans
Other, 87, Vans
Other, 31, Vans
Other, 2, Vans
Other, 1, Vans
Other, 29, Vans
Other, 3, Vans
Other, 182, Vans
Other, 78, Vans
Other, 866, Vans
Other, 66, Vans
Other, 1683, Vans
Other, 24, Vans
Other, 1, Vans
Other, 7, Vans
Other, 7, Vans
Other, 334, Vans
Other, 101, Vans
Other, 316, Vans
Other, 24, Vans
Other, 20, Vans
Other, 6, Vans
Other, 8, Vans
Other, 8, Vans
Other, 20, Vans
Other, 2, Vans
Other, 43, Vans
Other, 2, Vans
Other, 3, Vans
Other, 7, Vans
Other, 112, Vans
Other, 4, Vans
Other, 5, Vans
Other, 73, Vans
Other, 135, Vans
Other, 109, Vans
Other, 9, Vans
Other, 15, Vans
Other, 3, Vans
Other, 6, Vans
Other, 10, Vans
Other, 4, Vans
Other, 75, Vans
Other, 1, Vans
Other, 65, Vans
Other, 1, Vans
Other, 3, Vans
Other, 511, Vans
Other, 53, Vans
Other, 24, Vans
Other, 180, Vans
Other, 153, Vans
Other, 23, Vans
Other, 5, Vans
Other, 1, Vans
Other, 10, Vans
Other, 10, Vans
Other, 153, Vans
Other, 127, Vans
Other, 124, Vans
Other, 32, Vans
Other, 4, Vans
Other, 8, Vans
Other, 8, Vans
Other, 164, Vans
Other, 4, Vans
Other, 28, Vans
Other, 37, Vans
Other, 16, Vans
Other, 85, Vans
Other, 88, Vans
Other, 117, Vans
Other, 78, Vans
Other, 38, Vans
Other, 5, Vans
Other, 1, Vans
Other, 13, Vans
Other, 1, Vans
Other, 1, Vans
Other, 2, Vans
Other, 3, Vans
Other, 1, Vans
Other, 11, Vans
Other, 22, Vans
Other, 297, Vans
Other, 204, Vans
Other, 10, Vans
Other, 73, Vans
Other, 85, Vans
Other, 1, Vans
Other, 3, Vans
Other, 1, Vans
Other, 56, Vans
Other, 4, Vans
Other, 72, Vans
Other, 2, Vans
Other, 3, Vans
Other, 8, Vans
Other, 3, Vans
Other, 1, Vans
Other, 1, Vans
Other, 3, Vans
Other, 3, Vans
Other, 3, Vans
Other, 69, Vans
Other, 41, Vans
Other, 3, Vans
Other, 87, Vans
Other, 38, Vans
Other, 3, Vans
Other, 5, Vans
Other, 6, Vans
Other, 5, Vans
Other, 10, Vans
Other, 722, Vans
Other, 54, Vans
Other, 157, Vans
Other, 664, Vans
Other, 447, Vans
Other, 5, Vans
Other, 4, Vans
Other, 1, Vans
Other, 4, Vans
Other, 1, Vans
Other, 2, Vans
Other, 30, Vans
Other, 12, Vans
Other, 301, Vans
Other, 15, Vans
Other, 1, Vans
Other, 2, Vans
Other, 1, Vans
Other, 4, Vans
Other, 2, Vans
Other, 17, Vans
Other, 7, Vans
Other, 3, Vans
Other, 21, Vans
Other, 19, Vans
Other, 630, Vans
Other, 51, Vans
Other, 1065, Vans
Other, 2, Vans
Other, 22, Vans
Other, 1, Vans
Other, 11, Vans
Other, 1, Vans
Other, 1, Vans
Other, 1, Vans
Other, 518, Vans
Other, 1, Vans
Other, 62, Vans
Other, 1, Vans
Other, 101, Vans
Other, 3, Vans
Other, 4, Vans
Other, 4, Vans
Other, 1, Vans
Other, 2, Vans
Other, 5, Vans
Other, 10, Vans
Other, 8, Vans
Other, 57, Vans
Other, 4, Vans
Other, 4, Vans
Other, 3, Vans
Other, 317, Vans
Other, 2, Vans
Other, 48, Vans
Other, 53, Vans
Other, 104, Vans
Other, 2, Vans
Other, 62, Vans
Other, 15, Vans
Other, 3, Vans
Other, 3, Vans
Other, 1, Vans
Other, 2, Vans
Other, 3, Vans
Other, 53, Vans
Other, 54, Vans
Other, 5, Vans
Other, 2, Vans
Other, 129, Vans
Other, 2, Vans
Other, 6, Vans
Other, 58, Vans
Other, 49, Vans
Other, 10, Vans
Other, 1, Vans
Other, 1, Vans
Other, 1, Vans
Other, 2, Vans
Other, 6, Vans
Other, 11, Vans
Other, 5, Vans
Other, 1, Vans
Other, 4, Vans
Other, 76, Vans
Other, 180, Vans
Other, 1, Vans
Other, 67, Vans
Other, 106, Vans
Other, 1, Vans
Other, 6, Vans
Other, 14, Vans
Other, 9, Vans
Other, 5, Vans
Other, 1, Vans
Other, 1, Vans
Other, 2, Vans
Other, 1, Vans
Other, 10, Vans
Other, 1, Vans
Other, 1, Vans
Other, 4, Vans
Other, 1, Vans
Other, 20, Vans
Other, 14, Vans
Other, 24, Vans
Other, 15, Vans
Other, 21, Vans
Other, 3, Vans
Other, 2, Vans
Other, 9, Vans
Other, 10, Vans
Other, 13, Vans
Other, 40, Vans
Other, 47, Vans
Other, 48, Vans
Other, 8, Vans
Other, 1, Vans
Other, 126, Balenciaga
Other, 97, Balenciaga
Other, 102, Balenciaga
Other, 204, Balenciaga
Other, 142, Balenciaga
Other, 51, Balenciaga
Other, 20, Balenciaga
Other, 15, Balenciaga
Other, 30, Balenciaga
Other, 251, Balenciaga
Other, 26, Balenciaga
Other, 200, Balenciaga
Other, 19, Balenciaga
Other, 149, Balenciaga
Other, 26, Balenciaga
Other, 9, Balenciaga
Other, 290, Balenciaga
Other, 23, Balenciaga
Other, 43, Balenciaga
Other, 200, Balenciaga
Other, 2, Balenciaga
Other, 11, Balenciaga
Other, 224, Balenciaga
Other, 24, Balenciaga
Other, 16, Balenciaga
Other, 190, Balenciaga
Other, 18, Balenciaga
Other, 57, Balenciaga
Other, 151, Balenciaga
Other, 97, Balenciaga
Other, 31, Balenciaga
Other, 286, Balenciaga
Other, 627, Balenciaga
Other, 48, Balenciaga
Other, 526, Balenciaga
Other, 71, Balenciaga
Other, 9, Balenciaga
Other, 21, Balenciaga
Other, 49, Balenciaga
